0, 1, 2
19, 59, 4
19, 60, 4
19, 61, 3
19, 62, 1
19, 63, 3
19, 64, 6
19, 65, 7
19, 66, 7
19, 67, 9
19, 68, 7
19, 69, 4
19, 70, 9
19, 71, 10
19, 72, 5
19, 73, 7
19, 74, 6
19, 75, 5
19, 76, 1
19, 77, 6
19, 78, 5
19, 79, 10
19, 80, 10
19, 81, 8
19, 82, 3
19, 83, 6
19, 84, 6
19, 85, 10
19, 86, 2
19, 87, 10
19, 88, 5
19, 89, 9
19, 90, 10
19, 91, 1
19, 92, 5
19, 93, 8
19, 94, 7
19, 95, 10
19, 96, 2
19, 97, 7
19, 98, 10
19, 99, 3
20, 21, 5
20, 22, 6
20, 23, 4
20, 24, 1
20, 25, 8
20, 26, 2
20, 27, 4
20, 28, 7
20, 29, 3
20, 30, 3
20, 31, 6
20, 32, 5
20, 33, 7
20, 34, 5
20, 35, 4
20, 36, 2
20, 37, 3
20, 38, 3
20, 39, 9
20, 40, 3
20, 41, 4
20, 42, 4
20, 43, 9
20, 44, 6
20, 45, 10
20, 46, 7
20, 47, 8
20, 48, 9
20, 49, 7
20, 50, 2
20, 51, 2
20, 52, 10
20, 53, 6
20, 54, 3
20, 55, 9
20, 56, 5
20, 57, 6
20, 58, 9
20, 59, 5
20, 60, 8
20, 61, 10
20, 62, 3
20, 63, 8
20, 64, 7
20, 65, 4
20, 66, 1
20, 67, 3
20, 68, 7
20, 69, 4
20, 70, 10
20, 71, 9
20, 72, 2
20, 73, 2
20, 74, 10
20, 75, 4
20, 76, 9
20, 77, 5
20, 78, 3
20, 79, 8
20, 80, 10
20, 81, 5
20, 82, 9
20, 83, 1
20, 84, 5
20, 85, 2
20, 86, 9
20, 87, 1
20, 88, 3
20, 89, 7
20, 90, 10
20, 91, 7
20, 92, 2
20, 93, 2
20, 94, 10
20, 95, 4
20, 96, 3
20, 97, 6
20, 98, 3
20, 99, 6
21, 22, 1
21, 23, 5
21, 24, 5
21, 25, 5
21, 26, 4
21, 27, 3
21, 28, 4
21, 29, 4
21, 30, 4
21, 31, 3
21, 32, 9
21, 33, 10
21, 34, 1
21, 35, 1
21, 36, 10
21, 37, 4
21, 38, 4
21, 39, 3
21, 40, 4
21, 41, 1
21, 42, 4
21, 43, 4
21, 44, 7
21, 45, 5
21, 46, 3
21, 47, 7
21, 48, 5
21, 49, 6
21, 50, 2
21, 51, 4
21, 52, 2
21, 53, 5
21, 54, 1
21, 55, 4
21, 56, 5
21, 57, 2
21, 58, 10
21, 59, 8
21, 60, 8
21, 61, 2
21, 62, 5
21, 63, 9
21, 64, 8
21, 65, 6
21, 66, 1
21, 67, 5
21, 68, 4
21, 69, 1
21, 70, 6
21, 71, 10
21, 72, 4
21, 73, 2
21, 74, 6
21, 75, 2
21, 76, 10
21, 77, 7
21, 78, 3
21, 79, 2
21, 80, 9
21, 81, 2
21, 82, 1
21, 83, 9
21, 84, 3
21, 85, 6
21, 86, 5
21, 87, 2
21, 88, 5
21, 89, 3
21, 90, 6
21, 91, 3
21, 92, 3
21, 93, 9
21, 94, 5
21, 95, 5
21, 96, 9
21, 97, 6
21, 98, 2
21, 99, 2
22, 23, 1
22, 24, 5
22, 25, 1
22, 26, 1
22, 27, 5
22, 28, 5
22, 29, 9
22, 30, 9
22, 31, 4
22, 32, 5
22, 33, 2
22, 34, 3
22, 35, 3
22, 36, 1
22, 37, 3
22, 38, 3
22, 39, 6
22, 40, 8
22, 41, 8
22, 42, 9
22, 43, 6
22, 44, 6
22, 45, 1
22, 46, 3
22, 47, 8
22, 48, 8
22, 49, 1
22, 50, 3
22, 51, 4
22, 52, 6
22, 53, 2
22, 54, 4
22, 55, 8
22, 56, 10
22, 57, 6
22, 58, 1
22, 59, 4
22, 60, 5
22, 61, 6
22, 62, 5
22, 63, 9
22, 64, 9
22, 65, 7
22, 66, 2
22, 67, 9
22, 68, 4
22, 69, 1
22, 70, 2
22, 71, 5
22, 72, 7
22, 73, 9
22, 74, 10
22, 75, 4
22, 76, 7
22, 77, 7
22, 78, 10
22, 79, 10
22, 80, 1
22, 81, 1
22, 82, 6
22, 83, 7
22, 84, 10
22, 85, 8
22, 86, 3
22, 87, 9
22, 88, 3
22, 89, 4
22, 90, 1
22, 91, 1
22, 92, 9
22, 93, 6
22, 94, 8
22, 95, 3
22, 96, 7
22, 97, 1
22, 98, 1
22, 99, 8
23, 24, 10
23, 25, 10
23, 26, 5
23, 27, 10
23, 28, 10
23, 29, 3
23, 30, 3
23, 31, 9
23, 32, 3
23, 33, 4
23, 34, 10
23, 35, 3
23, 36, 5
23, 37, 5
23, 38, 5
23, 39, 1
23, 40, 9
23, 41, 9
23, 42, 3
23, 43, 6
23, 44, 5
23, 45, 10
23, 46, 7
23, 47, 8
23, 48, 10
23, 49, 10
23, 50, 4
23, 51, 10
23, 52, 4
23, 53, 8
23, 54, 9
23, 55, 4
23, 56, 10
23, 57, 8
23, 58, 1
23, 59, 7
23, 60, 3
23, 61, 3
23, 62, 9
23, 63, 4
23, 64, 2
23, 65, 7
23, 66, 8
23, 67, 6
23, 68, 1
23, 69, 7
23, 70, 5
23, 71, 8
23, 72, 3
23, 73, 7
23, 74, 9
23, 75, 3
23, 76, 6
23, 77, 10
23, 78, 4
23, 79, 1
23, 80, 9
23, 81, 2
23, 82, 8
23, 83, 7
23, 84, 9
23, 85, 10
23, 86, 2
23, 87, 6
23, 88, 10
23, 89, 6
23, 90, 5
23, 91, 8
23, 92, 4
23, 93, 3
23, 94, 10
23, 95, 6
23, 96, 7
23, 97, 7
23, 98, 1
23, 99, 6
24, 25, 6
24, 26, 8
24, 27, 9
24, 28, 4
24, 29, 3
24, 30, 8
24, 31, 5
24, 32, 10
24, 33, 7
24, 34, 2
24, 35, 8
24, 36, 4
24, 37, 5
24, 38, 8
24, 39, 7
24, 40, 3
24, 41, 7
24, 42, 2
24, 43, 2
24, 44, 3
24, 45, 8
24, 46, 7
24, 47, 8
24, 48, 7
24, 49, 3
24, 50, 8
24, 51, 9
24, 52, 4
24, 53, 10
24, 54, 9
24, 55, 8
24, 56, 10
24, 57, 1
24, 58, 7
24, 59, 7
24, 60, 10
24, 61, 4
24, 62, 6
24, 63, 1
24, 64, 5
24, 65, 6
24, 66, 2
24, 67, 2
24, 68, 4
24, 69, 2
24, 70, 4
24, 71, 6
24, 72, 6
24, 73, 1
24, 74, 7
24, 75, 9
24, 76, 2
24, 77, 9
24, 78, 8
24, 79, 6
24, 80, 9
24, 81, 3
24, 82, 10
24, 83, 7
24, 84, 1
24, 85, 6
24, 86, 10
24, 87, 10
24, 88, 6
24, 89, 4
24, 90, 8
24, 91, 6
24, 92, 1
24, 93, 4
24, 94, 3
24, 95, 4
24, 96, 9
24, 97, 5
24, 98, 7
24, 99, 8
25, 26, 5
25, 27, 6
25, 28, 5
25, 29, 6
25, 30, 6
25, 31, 3
25, 32, 5
25, 33, 5
25, 34, 3
25, 35, 2
25, 36, 2
25, 37, 9
25, 38, 6
25, 39, 4
25, 40, 1
25, 41, 3
25, 42, 9
25, 43, 7
25, 44, 5
25, 45, 6
25, 46, 5
25, 47, 10
25, 48, 4
25, 49, 10
25, 50, 4
25, 51, 3
25, 52, 6
25, 53, 3
25, 54, 8
25, 55, 4
25, 56, 1
25, 57, 4
25, 58, 2
25, 59, 1
25, 60, 4
25, 61, 2
25, 62, 9
25, 63, 5
25, 64, 1
25, 65, 9
25, 66, 10
25, 67, 9
25, 68, 7
25, 69, 4
25, 70, 9
25, 71, 1
25, 72, 2
25, 73, 10
25, 74, 1
25, 75, 1
25, 76, 5
25, 77, 3
25, 78, 7
25, 79, 8
25, 80, 6
25, 81, 2
25, 82, 6
25, 83, 5
25, 84, 5
25, 85, 2
25, 86, 2
25, 87, 4
25, 88, 5
25, 89, 10
25, 90, 9
25, 91, 9
25, 92, 10
25, 93, 3
25, 94, 2
25, 95, 9
25, 96, 7
25, 97, 6
25, 98, 4
25, 99, 4
26, 27, 9
26, 28, 4
26, 29, 10
26, 30, 4
26, 31, 7
26, 32, 3
26, 33, 2
26, 34, 1
26, 35, 6
26, 36, 10
26, 37, 6
26, 38, 8
26, 39, 10
26, 40, 3
26, 41, 9
26, 42, 7
26, 43, 1
26, 44, 1
26, 45, 3
26, 46, 4
26, 47, 8
26, 48, 2
26, 49, 1
26, 50, 8
26, 51, 1
26, 52, 7
26, 53, 9
26, 54, 1
26, 55, 1
26, 56, 5
26, 57, 9
26, 58, 7
26, 59, 10
26, 60, 7
26, 61, 5
26, 62, 6
26, 63, 1
26, 64, 9
26, 65, 10
26, 66, 3
26, 67, 9
26, 68, 10
26, 69, 8
26, 70, 7
26, 71, 1
26, 72, 3
26, 73, 9
26, 74, 2
26, 75, 7
26, 76, 6
26, 77, 10
26, 78, 10
26, 79, 2
26, 80, 10
26, 81, 10
26, 82, 5
26, 83, 7
26, 84, 6
26, 85, 4
26, 86, 6
26, 87, 4
26, 88, 7
26, 89, 8
26, 90, 5
26, 91, 8
26, 92, 10
26, 93, 4
26, 94, 6
26, 95, 9
26, 96, 3
26, 97, 2
26, 98, 10
26, 99, 4
27, 28, 6
27, 29, 1
27, 30, 7
27, 31, 8
27, 32, 8
27, 33, 6
27, 34, 8
27, 35, 7
27, 36, 9
27, 37, 10
27, 38, 8
27, 39, 5
27, 40, 1
27, 41, 8
27, 42, 1
27, 43, 2
27, 44, 10
27, 45, 5
27, 46, 10
27, 47, 8
27, 48, 3
27, 49, 8
27, 50, 9
27, 51, 5
27, 52, 4
27, 53, 8
27, 54, 3
27, 55, 10
27, 56, 2
27, 57, 9
27, 58, 9
27, 59, 4
27, 60, 7
27, 61, 9
27, 62, 9
27, 63, 5
27, 64, 3
27, 65, 1
27, 66, 1
27, 67, 10
27, 68, 10
27, 69, 10
27, 70, 3
27, 71, 2
27, 72, 4
27, 73, 7
27, 74, 3
27, 75, 1
27, 76, 8
27, 77, 6
27, 78, 10
27, 79, 7
27, 80, 5
27, 81, 4
27, 82, 10
27, 83, 8
27, 84, 9
27, 85, 5
27, 86, 2
27, 87, 7
27, 88, 4
27, 89, 2
27, 90, 6
27, 91, 3
27, 92, 7
27, 93, 2
27, 94, 8
27, 95, 10
27, 96, 10
27, 97, 8
27, 98, 2
27, 99, 3
28, 29, 3
28, 30, 6
28, 31, 9
28, 32, 4
28, 33, 5
28, 34, 5
28, 35, 5
28, 36, 2
28, 37, 9
28, 38, 5
28, 39, 9
28, 40, 5
28, 41, 1
28, 42, 4
28, 43, 4
28, 44, 6
28, 45, 6
28, 46, 5
28, 47, 8
28, 48, 4
28, 49, 2
28, 50, 3
28, 51, 9
28, 52, 7
28, 53, 3
28, 54, 4
28, 55, 3
28, 56, 6
28, 57, 10
28, 58, 6
28, 59, 5
28, 60, 6
28, 61, 6
28, 62, 10
28, 63, 1
28, 64, 1
28, 65, 5
28, 66, 6
28, 67, 6
28, 68, 2
28, 69, 3
28, 70, 10
28, 71, 1
28, 72, 5
28, 73, 8
28, 74, 3
28, 75, 5
28, 76, 3
28, 77, 4
28, 78, 9
28, 79, 9
28, 80, 1
28, 81, 8
28, 82, 10
28, 83, 2
28, 84, 1
28, 85, 10
28, 86, 2
28, 87, 9
28, 88, 7
28, 89, 8
28, 90, 2
28, 91, 6
28, 92, 5
28, 93, 6
28, 94, 5
28, 95, 9
28, 96, 1
28, 97, 4
28, 98, 10
28, 99, 4
29, 30, 3
29, 31, 1
29, 32, 2
29, 33, 9
29, 34, 2
29, 35, 7
29, 36, 4
29, 37, 5
29, 38, 1
29, 39, 3
29, 40, 10
29, 41, 9
29, 42, 9
29, 43, 7
29, 44, 7
29, 45, 8
29, 46, 9
29, 47, 10
29, 48, 5
29, 49, 6
29, 50, 6
29, 51, 5
29, 52, 1
29, 53, 4
29, 54, 2
29, 55, 5
29, 56, 10
29, 57, 7
29, 58, 7
29, 59, 9
29, 60, 5
29, 61, 4
29, 62, 1
29, 63, 6
29, 64, 7
29, 65, 2
29, 66, 9
29, 67, 6
29, 68, 7
29, 69, 5
29, 70, 8
29, 71, 6
29, 72, 3
29, 73, 5
29, 74, 4
29, 75, 8
29, 76, 3
29, 77, 7
29, 78, 9
29, 79, 5
29, 80, 6
29, 81, 9
29, 82, 10
29, 83, 7
29, 84, 3
29, 85, 5
29, 86, 8
29, 87, 10
29, 88, 10
29, 89, 4
29, 90, 4
29, 91, 8
29, 92, 3
29, 93, 4
29, 94, 10
29, 95, 5
29, 96, 6
29, 97, 9
29, 98, 5
29, 99, 1
30, 31, 3
30, 32, 10
30, 33, 10
30, 34, 5
30, 35, 5
30, 36, 7
30, 37, 7
30, 38, 5
30, 39, 5
30, 40, 7
30, 41, 1
30, 42, 1
30, 43, 2
30, 44, 3
30, 45, 7
30, 46, 9
30, 47, 7
30, 48, 2
30, 49, 7
30, 50, 7
30, 51, 9
30, 52, 10
30, 53, 2
30, 54, 2
30, 55, 4
30, 56, 8
30, 57, 3
30, 58, 5
30, 59, 3
30, 60, 10
30, 61, 7
30, 62, 2
30, 63, 10
30, 64, 3
30, 65, 3
30, 66, 10
30, 67, 10
30, 68, 9
30, 69, 3
30, 70, 9
30, 71, 5
30, 72, 1
30, 73, 10
30, 74, 10
30, 75, 6
30, 76, 10
30, 77, 2
30, 78, 8
30, 79, 9
30, 80, 1
30, 81, 8
30, 82, 5
30, 83, 3
30, 84, 1
30, 85, 6
30, 86, 7
30, 87, 5
30, 88, 4
30, 89, 10
30, 90, 7
30, 91, 6
30, 92, 2
30, 93, 8
30, 94, 10
30, 95, 8
30, 96, 8
30, 97, 6
30, 98, 2
30, 99, 5
31, 32, 4
31, 33, 9
31, 34, 6
31, 35, 8
31, 36, 1
31, 37, 7
31, 38, 3
31, 39, 9
31, 40, 1
31, 41, 1
31, 42, 2
31, 43, 8
31, 44, 4
31, 45, 9
31, 46, 2
31, 47, 8
31, 48, 6
31, 49, 8
31, 50, 7
31, 51, 10
31, 52, 2
31, 53, 1
31, 54, 9
31, 55, 5
31, 56, 1
31, 57, 10
31, 58, 7
31, 59, 9
31, 60, 3
31, 61, 10
31, 62, 5
31, 63, 2
31, 64, 3
31, 65, 3
31, 66, 3
31, 67, 7
31, 68, 8
31, 69, 6
31, 70, 10
31, 71, 1
31, 72, 4
31, 73, 10
31, 74, 1
31, 75, 9
31, 76, 10
31, 77, 4
31, 78, 8
31, 79, 2
31, 80, 10
31, 81, 5
31, 82, 6
31, 83, 7
31, 84, 6
31, 85, 6
31, 86, 9
31, 87, 10
31, 88, 4
31, 89, 4
31, 90, 7
31, 91, 10
31, 92, 3
31, 93, 8
31, 94, 6
31, 95, 6
31, 96, 8
31, 97, 9
31, 98, 7
31, 99, 1
32, 33, 5
32, 34, 5
32, 35, 5
32, 36, 5
32, 37, 6
32, 38, 8
32, 39, 1
32, 40, 1
32, 41, 4
32, 42, 6
32, 43, 6
32, 44, 6
32, 45, 9
32, 46, 2
32, 47, 3
32, 48, 1
32, 49, 6
32, 50, 10
32, 51, 1
32, 52, 2
32, 53, 10
32, 54, 1
32, 55, 9
32, 56, 5
32, 57, 4
32, 58, 1
32, 59, 1
32, 60, 2
32, 61, 8
32, 62, 8
32, 63, 4
32, 64, 5
32, 65, 7
32, 66, 3
32, 67, 6
32, 68, 9
32, 69, 7
32, 70, 7
32, 71, 2
32, 72, 7
32, 73, 2
32, 74, 6
32, 75, 7
32, 76, 3
32, 77, 10
32, 78, 10
32, 79, 5
32, 80, 2
32, 81, 7
32, 82, 4
32, 83, 6
32, 84, 5
32, 85, 7
32, 86, 4
32, 87, 9
32, 88, 1
32, 89, 3
32, 90, 4
32, 91, 3
32, 92, 7
32, 93, 3
32, 94, 6
32, 95, 1
32, 96, 9
32, 97, 6
32, 98, 3
32, 99, 5
33, 34, 9
33, 35, 8
33, 36, 9
33, 37, 1
33, 38, 7
33, 39, 4
33, 40, 10
33, 41, 6
33, 42, 5
33, 43, 1
33, 44, 10
33, 45, 6
33, 46, 10
33, 47, 8
33, 48, 10
33, 49, 9
33, 50, 4
33, 51, 1
33, 52, 9
33, 53, 1
33, 54, 6
33, 55, 10
33, 56, 4
33, 57, 5
33, 58, 10
33, 59, 1
33, 60, 5
33, 61, 7
33, 62, 10
33, 63, 10
33, 64, 10
33, 65, 3
33, 66, 2
33, 67, 2
33, 68, 9
33, 69, 5
33, 70, 2
33, 71, 4
33, 72, 7
33, 73, 3
33, 74, 7
33, 75, 7
33, 76, 10
33, 77, 2
33, 78, 8
33, 79, 6
33, 80, 10
33, 81, 3
33, 82, 8
33, 83, 3
33, 84, 8
33, 85, 10
33, 86, 2
33, 87, 9
33, 88, 8
33, 89, 5
33, 90, 4
33, 91, 6
33, 92, 1
33, 93, 10
33, 94, 4
33, 95, 6
33, 96, 4
33, 97, 10
33, 98, 2
33, 99, 3
34, 35, 10
34, 36, 5
34, 37, 5
34, 38, 7
34, 39, 1
34, 40, 1
34, 41, 3
34, 42, 3
34, 43, 6
34, 44, 10
34, 45, 2
34, 46, 3
34, 47, 10
34, 48, 1
34, 49, 9
34, 50, 5
34, 51, 6
34, 52, 2
34, 53, 6
34, 54, 8
34, 55, 10
34, 56, 4
34, 57, 1
34, 58, 4
34, 59, 1
34, 60, 6
34, 61, 6
34, 62, 1
34, 63, 5
34, 64, 7
34, 65, 10
34, 66, 1
34, 67, 5
34, 68, 3
34, 69, 9
34, 70, 9
34, 71, 9
34, 72, 6
34, 73, 9
34, 74, 5
34, 75, 3
34, 76, 6
34, 77, 4
34, 78, 2
34, 79, 10
34, 80, 3
34, 81, 7
34, 82, 9
34, 83, 5
34, 84, 10
34, 85, 7
34, 86, 9
34, 87, 9
34, 88, 7
34, 89, 6
34, 90, 9
34, 91, 2
34, 92, 1
34, 93, 5
34, 94, 2
34, 95, 6
34, 96, 1
34, 97, 3
34, 98, 10
34, 99, 2
35, 36, 8
35, 37, 5
35, 38, 4
35, 39, 8
35, 40, 4
35, 41, 4
35, 42, 1
35, 43, 4
35, 44, 10
35, 45, 4
35, 46, 8
35, 47, 4
35, 48, 8
35, 49, 1
35, 50, 2
35, 51, 3
35, 52, 3
35, 53, 7
35, 54, 5
35, 55, 4
35, 56, 8
35, 57, 1
35, 58, 6
35, 59, 10
35, 60, 4
35, 61, 3
35, 62, 4
35, 63, 5
35, 64, 7
35, 65, 5
35, 66, 2
35, 67, 9
35, 68, 3
35, 69, 5
35, 70, 3
35, 71, 1
35, 72, 8
35, 73, 4
35, 74, 4
35, 75, 6
35, 76, 3
35, 77, 4
35, 78, 2
35, 79, 10
35, 80, 6
35, 81, 4
35, 82, 5
35, 83, 4
35, 84, 1
35, 85, 4
35, 86, 10
35, 87, 10
35, 88, 1
35, 89, 10
35, 90, 7
35, 91, 7
35, 92, 6
35, 93, 8
35, 94, 5
35, 95, 9
35, 96, 2
35, 97, 9
35, 98, 8
35, 99, 9
36, 37, 6
36, 38, 7
36, 39, 8
36, 40, 1
36, 41, 3
36, 42, 3
36, 43, 10
36, 44, 9
36, 45, 9
36, 46, 1
36, 47, 6
36, 48, 7
36, 49, 6
36, 50, 5
36, 51, 4
36, 52, 1
36, 53, 6
36, 54, 2
36, 55, 8
36, 56, 1
36, 57, 10
36, 58, 9
36, 59, 2
36, 60, 7
36, 61, 4
36, 62, 1
36, 63, 1
36, 64, 6
36, 65, 1
36, 66, 6
36, 67, 3
36, 68, 6
36, 69, 7
36, 70, 9
36, 71, 1
36, 72, 9
36, 73, 9
36, 74, 4
36, 75, 1
36, 76, 1
36, 77, 7
36, 78, 8
36, 79, 8
36, 80, 6
36, 81, 4
36, 82, 8
36, 83, 5
36, 84, 7
36, 85, 9
36, 86, 6
36, 87, 3
36, 88, 6
36, 89, 1
36, 90, 4
36, 91, 6
36, 92, 5
36, 93, 7
36, 94, 8
36, 95, 7
36, 96, 3
36, 97, 3
36, 98, 3
36, 99, 8
37, 38, 3
37, 39, 1
37, 40, 6
37, 41, 6
37, 42, 3
37, 43, 3
37, 44, 9
37, 45, 10
37, 46, 1
37, 47, 7
37, 48, 10
37, 49, 1
37, 50, 7
37, 51, 8
37, 52, 9
37, 53, 6
37, 54, 7
37, 55, 9
37, 56, 6
37, 57, 4
37, 58, 6
37, 59, 8
37, 60, 8
37, 61, 4
37, 62, 5
37, 63, 1
37, 64, 10
37, 65, 6
37, 66, 8
37, 67, 4
37, 68, 3
37, 69, 2
37, 70, 8
37, 71, 2
37, 72, 9
37, 73, 9
37, 74, 4
37, 75, 2
37, 76, 5
37, 77, 9
37, 78, 10
37, 79, 10
37, 80, 9
37, 81, 2
37, 82, 4
37, 83, 8
37, 84, 5
37, 85, 3
37, 86, 8
37, 87, 8
37, 88, 3
37, 89, 1
37, 90, 7
37, 91, 7
37, 92, 3
37, 93, 8
37, 94, 5
37, 95, 10
37, 96, 2
37, 97, 10
37, 98, 6
37, 99, 4
38, 39, 7
38, 40, 5
38, 41, 2
38, 42, 5
38, 43, 9
38, 44, 2
38, 45, 7
38, 46, 6
38, 47, 9
38, 48, 3
38, 49, 10
38, 50, 8
38, 51, 6
38, 52, 5
38, 53, 8
38, 54, 6
38, 55, 4
38, 56, 4
38, 57, 8
38, 58, 6
38, 59, 6
38, 60, 7
38, 61, 4
38, 62, 8
38, 63, 10
38, 64, 7
38, 65, 5
38, 66, 10
38, 67, 7
38, 68, 4
38, 69, 7
38, 70, 1
38, 71, 6
38, 72, 3
38, 73, 10
38, 74, 9
38, 75, 10
38, 76, 4
38, 77, 3
38, 78, 1
38, 79, 7
38, 80, 1
38, 81, 8
38, 82, 8
38, 83, 6
38, 84, 5
38, 85, 1
38, 86, 10
38, 87, 5
38, 88, 10
38, 89, 7
38, 90, 7
38, 91, 1
38, 92, 4
38, 93, 4
38, 94, 8
38, 95, 8
38, 96, 3
38, 97, 10
38, 98, 1
38, 99, 2
39, 40, 10
39, 41, 8
39, 42, 10
39, 43, 1
39, 44, 4
39, 45, 7
39, 46, 5
39, 47, 6
39, 48, 1
39, 49, 10
39, 50, 4
39, 51, 8
39, 52, 9
39, 53, 10
39, 54, 8
39, 55, 4
39, 56, 9
39, 57, 3
39, 58, 5
39, 59, 8
39, 60, 6
39, 61, 10
39, 62, 9
39, 63, 4
39, 64, 7
39, 65, 3
39, 66, 9
39, 67, 3
39, 68, 8
39, 69, 6
39, 70, 2
39, 71, 8
39, 72, 6
39, 73, 2
39, 74, 10
39, 75, 4
39, 76, 5
39, 77, 10
39, 78, 5
39, 79, 3
39, 80, 5
39, 81, 1
39, 82, 4
39, 83, 7
39, 84, 6
39, 85, 8
39, 86, 3
39, 87, 10
39, 88, 5
39, 89, 10
39, 90, 5
39, 91, 6
39, 92, 9
39, 93, 9
39, 94, 2
39, 95, 10
39, 96, 8
39, 97, 8
39, 98, 9
39, 99, 5
40, 41, 7
40, 42, 3
40, 43, 2
40, 44, 1
40, 45, 6
40, 46, 6
40, 47, 2
40, 48, 2
40, 49, 5
40, 50, 9
40, 51, 8
40, 52, 1
40, 53, 8
40, 54, 1
40, 55, 3
40, 56, 3
40, 57, 3
40, 58, 5
40, 59, 3
40, 60, 9
40, 61, 2
40, 62, 8
40, 63, 8
40, 64, 7
40, 65, 9
40, 66, 5
40, 67, 9
40, 68, 9
40, 69, 2
40, 70, 9
40, 71, 10
40, 72, 10
40, 73, 1
40, 74, 1
40, 75, 5
40, 76, 4
40, 77, 1
40, 78, 9
40, 79, 6
40, 80, 8
40, 81, 9
40, 82, 1
40, 83, 8
40, 84, 8
40, 85, 6
40, 86, 4
40, 87, 6
40, 88, 8
40, 89, 7
40, 90, 7
40, 91, 3
40, 92, 10
40, 93, 5
40, 94, 3
40, 95, 5
40, 96, 5
40, 97, 7
40, 98, 8
40, 99, 1
41, 42, 5
41, 43, 1
41, 44, 9
41, 45, 6
41, 46, 6
41, 47, 9
41, 48, 6
41, 49, 6
41, 50, 4
41, 51, 2
41, 52, 4
41, 53, 6
41, 54, 2
41, 55, 7
41, 56, 2
41, 57, 5
41, 58, 7
41, 59, 1
41, 60, 10
41, 61, 3
41, 62, 2
41, 63, 7
41, 64, 10
41, 65, 9
41, 66, 3
41, 67, 5
41, 68, 1
41, 69, 5
41, 70, 8
41, 71, 9
41, 72, 9
41, 73, 6
41, 74, 4
41, 75, 10
41, 76, 10
41, 77, 4
41, 78, 7
41, 79, 7
41, 80, 2
41, 81, 9
41, 82, 2
41, 83, 9
41, 84, 2
41, 85, 1
41, 86, 10
41, 87, 7
41, 88, 6
41, 89, 1
41, 90, 2
41, 91, 3
41, 92, 6
41, 93, 10
41, 94, 3
41, 95, 6
41, 96, 9
41, 97, 5
41, 98, 9
41, 99, 8
42, 43, 5
42, 44, 3
42, 45, 1
42, 46, 10
42, 47, 7
42, 48, 5
42, 49, 6
42, 50, 4
42, 51, 4
42, 52, 2
42, 53, 9
42, 54, 5
42, 55, 9
42, 56, 9
42, 57, 10
42, 58, 5
42, 59, 5
42, 60, 7
42, 61, 2
42, 62, 6
42, 63, 5
42, 64, 1
42, 65, 5
42, 66, 4
42, 67, 3
42, 68, 8
42, 69, 9
42, 70, 1
42, 71, 6
42, 72, 7
42, 73, 3
42, 74, 7
42, 75, 10
42, 76, 5
42, 77, 9
42, 78, 5
42, 79, 6
42, 80, 1
42, 81, 10
42, 82, 8
42, 83, 3
42, 84, 8
42, 85, 7
42, 86, 8
42, 87, 7
42, 88, 9
42, 89, 2
42, 90, 10
42, 91, 8
42, 92, 6
42, 93, 8
42, 94, 4
42, 95, 7
42, 96, 2
42, 97, 7
42, 98, 10
42, 99, 9
43, 44, 4
43, 45, 4
43, 46, 3
43, 47, 7
43, 48, 1
43, 49, 6
43, 50, 9
43, 51, 7
43, 52, 10
43, 53, 1
43, 54, 9
43, 55, 1
43, 56, 5
43, 57, 5
43, 58, 8
43, 59, 8
43, 60, 6
43, 61, 10
43, 62, 6
43, 63, 7
43, 64, 8
43, 65, 8
43, 66, 3
43, 67, 1
43, 68, 8
43, 69, 9
43, 70, 1
43, 71, 9
43, 72, 2
43, 73, 6
43, 74, 5
43, 75, 2
43, 76, 8
43, 77, 4
43, 78, 3
43, 79, 1
43, 80, 7
43, 81, 10
43, 82, 6
43, 83, 7
43, 84, 9
43, 85, 6
43, 86, 9
43, 87, 10
43, 88, 10
43, 89, 2
43, 90, 10
43, 91, 2
43, 92, 9
43, 93, 1
43, 94, 7
43, 95, 10
43, 96, 5
43, 97, 8
43, 98, 2
43, 99, 7
44, 45, 10
44, 46, 6
44, 47, 5
44, 48, 7
44, 49, 2
44, 50, 7
44, 51, 2
44, 52, 9
44, 53, 1
44, 54, 1
44, 55, 9
44, 56, 8
44, 57, 8
44, 58, 7
44, 59, 8
44, 60, 9
44, 61, 7
44, 62, 5
44, 63, 8
44, 64, 4
44, 65, 1
44, 66, 6
44, 67, 2
44, 68, 4
44, 69, 3
44, 70, 9
44, 71, 5
44, 72, 9
44, 73, 3
44, 74, 9
44, 75, 3
44, 76, 5
44, 77, 9
44, 78, 2
44, 79, 7
44, 80, 6
44, 81, 6
44, 82, 1
44, 83, 8
44, 84, 7
44, 85, 10
44, 86, 4
44, 87, 4
44, 88, 6
44, 89, 1
44, 90, 8
44, 91, 3
44, 92, 8
44, 93, 1
44, 94, 4
44, 95, 3
44, 96, 3
44, 97, 7
44, 98, 4
44, 99, 7
45, 46, 1
45, 47, 5
45, 48, 7
45, 49, 8
45, 50, 6
45, 51, 10
45, 52, 9
45, 53, 2
45, 54, 7
45, 55, 8
45, 56, 7
45, 57, 1
45, 58, 7
45, 59, 10
45, 60, 6
45, 61, 10
45, 62, 4
45, 63, 8
45, 64, 7
45, 65, 7
45, 66, 6
45, 67, 7
45, 68, 6
45, 69, 2
45, 70, 9
45, 71, 9
45, 72, 7
45, 73, 4
45, 74, 8
45, 75, 3
45, 76, 8
45, 77, 2
45, 78, 7
